ds,yhat,yhat_lower,yhat_upper,category
2017-06-07,14.212769826560592,1.5892191779975482,27.61746160421869,bed_bath_table
2017-06-08,13.276201934493955,0.13248614802670486,26.93199613703961,bed_bath_table
2017-06-09,12.306343605407713,-0.6548461944038185,23.786981509108404,bed_bath_table
2017-06-10,9.925014200719659,-2.7134021310187433,22.903389983823853,bed_bath_table
2017-06-11,10.88062924102913,-1.641180672305064,23.952781491843606,bed_bath_table
2017-06-12,15.05399634504293,1.735349924747186,28.350084679643988,bed_bath_table
2017-06-13,15.18258153297728,2.3539130569845756,28.696422079438623,bed_bath_table
2017-06-14,14.630052793612997,1.9698703061007419,27.604277561262723,bed_bath_table
2017-06-15,13.693484888206337,1.27584667294014,26.685870168629126,bed_bath_table
2017-06-16,12.723626545784946,-0.07611787377025242,25.334112327325112,bed_bath_table
2017-06-17,10.342297127751225,-2.4780547996112845,23.628056694566304,bed_bath_table
2017-06-18,11.297912168060652,-1.9603653488377304,24.06439274769123,bed_bath_table
2017-06-19,15.471279272077135,2.565293223506907,28.877484660826795,bed_bath_table
2017-06-20,15.59986446001012,2.13741702784994,28.461313227227162,bed_bath_table
2017-06-21,15.047335720646767,1.829815855370201,27.07855381255977,bed_bath_table
2017-06-22,14.110767815237194,1.8490443142063469,26.300740136763014,bed_bath_table
2017-06-23,13.140909472814386,0.2667262544371184,26.116026899821918,bed_bath_table
2017-06-24,10.759580054780137,-2.143265658227341,23.751413004488768,bed_bath_table
2017-06-25,11.715195095096671,-1.5423770859544048,23.96636126810909,bed_bath_table
2017-06-26,15.888562199111345,3.2062760903344882,28.26407661489025,bed_bath_table
2017-06-27,16.0171473870435,2.851365195891159,29.14378798379468,bed_bath_table
2017-06-28,15.464618647677733,3.4527421135019982,28.496796514614623,bed_bath_table
2017-06-29,14.528050742271128,1.4261832555945513,27.645756297018558,bed_bath_table
2017-06-30,13.558192392416824,-0.00014901474414062352,26.472725296023086,bed_bath_table
2017-07-01,11.176862966960366,-0.4450686305922822,24.384920615925118,bed_bath_table
2017-07-02,12.132477999845026,0.02528606259240349,25.535516267033557,bed_bath_table
2017-07-03,16.305845096430573,3.4379224065117646,29.33336133350803,bed_bath_table
2017-07-04,16.43443027693956,4.058061842793057,30.251914385795587,bed_bath_table
2017-07-05,15.881901530147616,3.8122580115553966,29.00498585770145,bed_bath_table
2017-07-06,14.945333617312258,2.1370546902390233,28.022174506522216,bed_bath_table
2017-07-07,13.97547526746491,0.5016293984720096,26.51876036893461,bed_bath_table
2017-07-08,11.59414584200276,-1.388089705469436,24.322046515777746,bed_bath_table
2017-07-09,12.549760874889811,-0.8637360415937904,25.109630476960458,bed_bath_table
2017-07-10,16.723127971477194,2.5582072907248135,31.053117387276828,bed_bath_table
2017-07-11,16.85171315198162,4.591734947636581,30.168961372760464,bed_bath_table
2017-07-12,16.299184405188686,3.7600961955944405,29.15941153314453,bed_bath_table
2017-07-13,15.36261649235413,2.025541250448245,29.6207715274197,bed_bath_table
2017-07-14,14.392758142507896,1.7890799249265747,27.15993213748508,bed_bath_table
2017-07-15,12.011428717045339,-1.3961282095137648,25.096344796535956,bed_bath_table
2017-07-16,12.967043749936849,-0.2644933735592677,26.6115148019853,bed_bath_table
2017-07-17,17.14041084651543,3.183321980499547,29.913551800420777,bed_bath_table
2017-07-18,17.268996027025747,3.7327096835205866,30.34948995173915,bed_bath_table
2017-07-19,16.716467237239637,3.716892935652868,28.806228268424203,bed_bath_table
2017-07-20,15.7798992814095,2.8987461647541757,28.62292242779985,bed_bath_table
2017-07-21,14.810040888566842,2.6752542645934714,28.351353205686316,bed_bath_table
2017-07-22,12.428711420112585,0.30591208712865353,25.401266341399758,bed_bath_table
2017-07-23,13.384326410010214,0.20101264488752177,26.36210562486009,bed_bath_table
2017-07-24,17.55769346359346,4.650263945647669,31.19016191596073,bed_bath_table
2017-07-25,17.686278601111248,4.250613711615486,29.853692562418864,bed_bath_table
2017-07-26,17.133749811324773,4.066365172098271,30.157602941365905,bed_bath_table
2017-07-27,16.19718185549379,2.5863705022318997,28.66939911578832,bed_bath_table
2017-07-28,15.227323462652985,1.8398382003658018,28.0230539363048,bed_bath_table
2017-07-29,12.8459939942008,-0.40469887549201117,26.225855496668018,bed_bath_table
2017-07-30,13.801608984093734,0.9018066957362796,26.34539332199453,bed_bath_table
2017-07-31,17.974976037680445,4.461749907870675,31.005998127844062,bed_bath_table
2017-08-01,18.10356117519647,6.248421261106032,31.3237642852638,bed_bath_table
2017-08-02,17.551032385409908,5.0448448446086225,30.250303645528312,bed_bath_table
2017-08-03,16.614464429585297,3.0914927728763932,29.76405501256082,bed_bath_table
2017-08-04,15.644606036739152,3.135086419706384,28.27096904584078,bed_bath_table
2017-08-05,13.263276568283883,1.8891517047773028,26.789566537065706,bed_bath_table
2017-08-06,14.21889155818168,1.8232182196082096,26.244208158967744,bed_bath_table
2017-08-07,18.3922586166258,5.780341865245525,31.686680584118548,bed_bath_table
2017-08-08,18.52084375899871,5.114710065923062,30.648380074697076,bed_bath_table
2017-08-09,17.968314974072065,4.195496607068396,30.553260885237034,bed_bath_table
2017-08-10,17.03174702310307,3.2918093909783623,30.359827770331787,bed_bath_table
2017-08-11,16.06188863511715,2.853552368085018,28.028914805110798,bed_bath_table
2017-08-12,13.680559171519853,1.0592110738186475,26.157757388550028,bed_bath_table
2017-08-13,14.636174166278222,2.0803879703243533,27.551134455653234,bed_bath_table
2017-08-14,18.809541224718593,5.425277373379962,31.893702410575962,bed_bath_table
2017-08-15,18.938126367094316,6.295019133124662,32.38849424726756,bed_bath_table
2017-08-16,18.385597582166707,5.296040600663102,31.774357054959843,bed_bath_table
2017-08-17,17.449029631197863,4.842242479562605,30.41563703788068,bed_bath_table
2017-08-18,16.47917124321189,3.3585537460990564,29.203149315266344,bed_bath_table
2017-08-19,14.097841779611539,0.6722955140031068,26.983122373005443,bed_bath_table
2017-08-20,15.053456774361415,2.8492286000711613,27.786293067314748,bed_bath_table
2017-08-21,19.22682383281417,6.37400135822882,31.863361949498163,bed_bath_table
2017-08-22,19.355408975188407,6.854402456175892,31.85172610488653,bed_bath_table
2017-08-23,18.80288019026044,6.804071210523968,31.346334589462895,bed_bath_table
2017-08-24,17.86631223929075,5.127576690504408,31.70363303013787,bed_bath_table
2017-08-25,16.896453851306646,4.314727615273079,29.338041167119545,bed_bath_table
2017-08-26,14.515124390085901,1.17392109106751,26.77593593525032,bed_bath_table
2017-08-27,15.470739387207761,1.8886340769308716,27.93109627921553,bed_bath_table
2017-08-28,19.64410644803585,6.292028025753998,33.471701537229436,bed_bath_table
2017-08-29,19.772691592782117,6.789920844556812,32.389713755329424,bed_bath_table
2017-08-30,19.220162810229596,5.996732366811916,32.86983889678367,bed_bath_table
2017-08-31,18.28359486163571,5.960068996125533,32.068270570770636,bed_bath_table
2017-09-01,17.313736476025714,3.5872010342530283,30.248422671361528,bed_bath_table
2017-09-02,14.93240701480191,2.1714190979646215,27.200008283919484,bed_bath_table
2017-09-03,15.888022011928634,2.5924213812251806,29.062821408685853,bed_bath_table
2017-09-04,20.061389072755755,6.834064997525224,32.60745502481294,bed_bath_table
2017-09-05,20.18997421750205,8.213061846076654,33.28281639972089,bed_bath_table
2017-09-06,19.63744543494964,5.009253191613782,32.78789853581003,bed_bath_table
2017-09-07,18.700877486354834,5.923253996271698,31.38436679716163,bed_bath_table
2017-09-08,17.731019100742245,4.100396133610641,31.2885480706027,bed_bath_table
2017-09-09,15.349689639517923,2.8362171329569237,27.829105540682175,bed_bath_table
2017-09-10,16.305304636645072,4.099006799382494,28.739478594213836,bed_bath_table
2017-09-11,20.478671697471476,7.557691460977168,34.17095104108465,bed_bath_table
2017-09-12,20.60725684222047,8.533962841384318,34.27948219513194,bed_bath_table
2017-09-13,20.05472805966861,7.803994454815447,32.74035239362235,bed_bath_table
2017-09-14,19.118160111073955,7.061788141850315,32.2983852546198,bed_bath_table
2017-09-15,18.148301711846795,5.404596896768633,31.02014347819602,bed_bath_table
2017-09-16,15.766972237015136,2.2350749322774734,27.91908894811534,bed_bath_table
2017-09-17,16.72258722052014,5.141557980298996,30.61432558134384,bed_bath_table
2017-09-18,20.8959542677347,7.427604970354495,32.99453763123,bed_bath_table
2017-09-19,21.024539398866022,7.1880756909147,33.90979058067108,bed_bath_table
2017-09-20,20.472010602699548,8.420007540765402,33.641194564683026,bed_bath_table
2017-09-21,19.535442640490267,7.505367342005895,33.128835917904716,bed_bath_table
2017-09-22,18.565584241266777,5.759467541465856,30.67676206471606,bed_bath_table
2017-09-23,16.18425476642951,2.9372267915930625,29.65862093461186,bed_bath_table
2017-09-24,17.139869749941617,5.207360655735056,30.460608076653322,bed_bath_table
2017-09-25,21.31323679715436,9.179611029771795,34.62692525149573,bed_bath_table
2017-09-26,21.441821928282796,8.359158343306149,33.83902628858777,bed_bath_table
2017-09-27,20.889293132118784,7.468886710296857,33.63884560076187,bed_bath_table
2017-09-28,19.952725169909662,7.360406136841493,32.56890243199281,bed_bath_table
2017-09-29,18.982866770681667,6.013721700323235,31.942069912960047,bed_bath_table
2017-09-30,16.601537295849187,3.0434050539200133,30.379745164810533,bed_bath_table
2017-10-01,17.557152279360842,4.449917615493768,30.76117503154828,bed_bath_table
2017-10-02,21.730519326567045,9.165088091574729,34.54778598832047,bed_bath_table
2017-10-03,21.859104457703154,7.763740416427997,35.81421806642825,bed_bath_table
2017-10-04,21.30657562909606,7.803946970614294,34.493834442752714,bed_bath_table
2017-10-05,20.37000763444514,6.99037955646024,32.93764913189977,bed_bath_table
2017-10-06,19.400149202776426,5.16163496693517,33.76853040521207,bed_bath_table
2017-10-07,17.018819695505847,3.5401374573946973,28.948652633917085,bed_bath_table
2017-10-08,17.974434646575414,5.008897579753125,30.54284502260867,bed_bath_table
2017-10-09,22.14780166134783,9.048376323138344,35.47779572563156,bed_bath_table
2017-10-10,22.276386760039337,9.723998268086092,35.487106246050594,bed_bath_table
2017-10-11,21.723857931431255,8.772597395827045,35.22819512154939,bed_bath_table
2017-10-12,20.787289936782297,7.49138069037371,33.48447521259132,bed_bath_table
2017-10-13,19.817431505118613,7.2165526001021485,33.169446067961815,bed_bath_table
2017-10-14,17.43610199784255,5.2355947200524575,30.83868585978418,bed_bath_table
2017-10-15,18.391716948916578,5.9348496914319275,31.113542343807286,bed_bath_table
2017-10-16,22.565083963685776,9.729730995746088,35.90346898997881,bed_bath_table
2017-10-17,22.69366906237552,10.352556748574449,35.83091806944935,bed_bath_table
2017-10-18,22.14114023377016,9.185232238135521,35.07578112449339,bed_bath_table
2017-10-19,21.204572239118296,8.688485540234252,33.66780282666021,bed_bath_table
2017-10-20,20.234713807455744,8.001172347601168,34.05952026667472,bed_bath_table
2017-10-21,17.85338430017925,4.255870184999648,30.64310702334694,bed_bath_table
2017-10-22,18.808999251253233,5.752437649315175,31.41953794107399,bed_bath_table
2017-10-23,22.982366255151728,9.73366772349794,35.87238331306956,bed_bath_table
2017-10-24,23.11095134296727,10.784188421221902,37.192078225790155,bed_bath_table
2017-10-25,22.558422503486096,9.478767040786924,36.01896686075498,bed_bath_table
2017-10-26,21.621854497959994,9.732847846598265,34.51598991944711,bed_bath_table
2017-10-27,20.651996055425908,6.383681311164931,34.164663550049944,bed_bath_table
2017-10-28,18.27066653727563,5.046540946839464,30.76846952152449,bed_bath_table
2017-10-29,19.226281477474004,6.076852688995397,32.60936999527227,bed_bath_table
2017-10-30,23.39964848136619,10.278134342439179,36.03956186271813,bed_bath_table
2017-10-31,23.528233569189737,11.671618583020566,37.33358998592436,bed_bath_table
2017-11-01,22.97570472970848,9.976429264085489,36.38703435220757,bed_bath_table
2017-11-02,22.039136724185354,9.294901836350942,34.11808813172242,bed_bath_table
2017-11-03,21.069278281649318,7.8818676166558665,34.75101754829086,bed_bath_table
2017-11-04,18.68794876349843,5.786264020390889,31.695499882639723,bed_bath_table
2017-11-05,19.643563703699193,6.633990066606692,33.616200829837695,bed_bath_table
2017-11-06,23.816930707591816,10.498733920409023,36.50389087097568,bed_bath_table
2017-11-07,23.945515795412483,10.048411361062415,36.74144712100133,bed_bath_table
2017-11-08,23.392986955930866,11.077042668466234,36.90350589718464,bed_bath_table
2017-11-09,22.45641895040763,9.685389885052068,34.33161961939159,bed_bath_table
2017-11-10,21.48656050787271,8.310488724707469,35.12570887558867,bed_bath_table
2017-11-11,19.09862864804177,6.1900386622972885,32.272026227799174,bed_bath_table
2017-11-12,20.047641246565078,6.700476943794038,32.99435625760866,bed_bath_table
2017-11-13,24.214405908778485,11.669018556156798,36.276968430941075,bed_bath_table
2017-11-14,24.336388654918125,11.062278167043551,37.96478429292174,bed_bath_table
2017-11-15,23.777257473757793,11.071550298953975,37.095955822170176,bed_bath_table
2017-11-16,22.83408712655581,9.746563208444853,36.16562769351169,bed_bath_table
2017-11-17,21.85762634233599,7.924161246638833,34.795649057416014,bed_bath_table
2017-11-18,19.46969448250453,6.974442086225505,33.01207420426106,bed_bath_table
2017-11-19,20.418707081032696,6.821938166867408,32.305068779455496,bed_bath_table
2017-11-20,24.585471743240955,11.123476805204392,37.075101348266095,bed_bath_table
2017-11-21,24.707454489383288,11.842382957137364,37.11026057712919,bed_bath_table
2017-11-22,24.148323308222597,10.805705816695266,36.63872872721248,bed_bath_table
2017-11-23,23.205152961019767,9.85165484043505,35.19495096885417,bed_bath_table
2017-11-24,22.22869217679927,9.649468137015159,35.384899817583985,bed_bath_table
2017-11-25,19.840760316975064,6.767413436931185,32.22528356579239,bed_bath_table
2017-11-26,20.789772915495888,7.787528617929461,34.59399789357307,bed_bath_table
2017-11-27,24.9565375777076,12.215892899229674,37.60889206034494,bed_bath_table
2017-11-28,25.07852032384819,11.996786209888407,37.44602371897981,bed_bath_table
2017-11-29,24.51938914268831,11.135703115410601,37.83325959942689,bed_bath_table
2017-11-30,23.5534527913998,11.014761209308665,37.0698231338402,bed_bath_table
2017-12-01,22.554226003094477,9.707272173732733,35.947051010434016,bed_bath_table
2017-12-02,20.143528139178077,6.195298950760994,33.627233292409926,bed_bath_table
2017-12-03,21.069774733608256,8.192895223918505,34.568263994893684,bed_bath_table
2017-12-04,25.213773391741345,12.06729169802534,38.722886299689186,bed_bath_table
2017-12-05,25.312990133793594,11.287659870019477,39.0371338389773,bed_bath_table
2017-12-06,24.73109294854805,11.438060509025577,37.80577151264183,bed_bath_table
2017-12-07,23.765156597259605,10.005025027023128,36.58915603918448,bed_bath_table
2017-12-08,22.76592980895423,9.175204820443616,36.17429418553457,bed_bath_table
2017-12-09,20.355231945037428,7.175655004685424,33.141230058654074,bed_bath_table
2017-12-10,21.28147853947206,8.196678071989401,34.299011872310736,bed_bath_table
2017-12-11,25.425477197597758,13.132953628520351,38.210722484196815,bed_bath_table
2017-12-12,25.52469393965449,13.271446721243757,38.27578820228411,bed_bath_table
2017-12-13,24.9427967544087,11.716067613986784,37.893980085322966,bed_bath_table
2017-12-14,23.976860403119414,10.401043178125878,37.644592428322525,bed_bath_table
2017-12-15,22.977633614813982,11.00791795803108,36.40815027571841,bed_bath_table
2017-12-16,20.566935750896782,7.85641920540742,32.870181489270905,bed_bath_table
2017-12-17,21.493182345324694,8.19814868923972,34.293248753470756,bed_bath_table
2017-12-18,25.63718100345975,12.749301359474426,38.47012022912689,bed_bath_table
2017-12-19,25.7298017775136,13.935899866058877,39.01391536172631,bed_bath_table
2017-12-20,25.141308624267445,12.549519436134956,38.7392720403214,bed_bath_table
2017-12-21,24.168776304977317,11.888541200585196,36.90856052579925,bed_bath_table
2017-12-22,23.16295354867629,10.675685145051707,37.011031839439234,bed_bath_table
2017-12-23,20.745659716758603,7.927416740778226,34.05296931240773,bed_bath_table
2017-12-24,21.6653103431885,9.600036398410843,35.03274433531036,bed_bath_table
