ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-12-04,195.27471052512092,144.15358334959083,292.58045109303794,195.27471052512092,195.27471052512092,21.63648822339493,21.63648822339493,21.63648822339493,21.63648822339493,21.63648822339493,21.63648822339493,0.0,0.0,0.0,216.91119874851586
2017-12-05,195.74167406354775,139.17623955032067,290.5240911836349,195.74167406354775,195.74167406354775,19.32097571961288,19.32097571961288,19.32097571961288,19.32097571961288,19.32097571961288,19.32097571961288,0.0,0.0,0.0,215.06264978316062
2017-12-06,196.20863760197454,133.9156155230278,287.709093612131,196.20863760197454,196.20863760197454,14.139579247710492,14.139579247710492,14.139579247710492,14.139579247710492,14.139579247710492,14.139579247710492,0.0,0.0,0.0,210.34821684968503
2017-12-07,196.6756011404014,133.19289368052694,274.68731839463675,196.6756011404014,196.6756011404014,7.164569185003199,7.164569185003199,7.164569185003199,7.164569185003199,7.164569185003199,7.164569185003199,0.0,0.0,0.0,203.84017032540459
2017-12-08,197.14256467882822,114.4218713734423,272.5829247940462,197.14256467882822,197.14256467882822,-0.8780983364139265,-0.8780983364139265,-0.8780983364139265,-0.8780983364139265,-0.8780983364139265,-0.8780983364139265,0.0,0.0,0.0,196.2644663424143
2017-12-09,197.60952821725505,88.71615011491018,239.4151398167168,197.60952821725505,197.60952821725505,-36.760617583339815,-36.760617583339815,-36.760617583339815,-36.760617583339815,-36.760617583339815,-36.760617583339815,0.0,0.0,0.0,160.84891063391524
2017-12-10,198.07649175568184,98.17288336254542,255.87407186263917,198.07649175568184,198.07649175568184,-24.62289645601635,-24.62289645601635,-24.62289645601635,-24.62289645601635,-24.62289645601635,-24.62289645601635,0.0,0.0,0.0,173.4535952996655
2017-12-11,198.5434552941087,142.13870374262717,296.8973833817465,198.5434552941087,198.5434552941087,21.636488223362505,21.636488223362505,21.636488223362505,21.636488223362505,21.636488223362505,21.636488223362505,0.0,0.0,0.0,220.1799435174712
2017-12-12,199.01041883253552,139.83238368076886,291.8905767216215,199.01041883253552,199.01041883253552,19.320975719628688,19.320975719628688,19.320975719628688,19.320975719628688,19.320975719628688,19.320975719628688,0.0,0.0,0.0,218.3313945521642
2017-12-13,199.45780850548408,142.53515917234301,291.18565740558006,199.45780850548408,199.45780850548408,14.139579247717508,14.139579247717508,14.139579247717508,14.139579247717508,14.139579247717508,14.139579247717508,0.0,0.0,0.0,213.5973877532016
2017-12-14,199.9051981784326,129.0560959069473,283.3139473623804,199.9051981784326,199.9051981784326,7.164569185007862,7.164569185007862,7.164569185007862,7.164569185007862,7.164569185007862,7.164569185007862,0.0,0.0,0.0,207.06976736344046
2017-12-15,200.3525878513812,124.34045621707467,277.0768401930369,200.3525878513812,200.3525878513812,-0.878098336416169,-0.878098336416169,-0.878098336416169,-0.878098336416169,-0.878098336416169,-0.878098336416169,0.0,0.0,0.0,199.47448951496503
2017-12-16,200.79997752432976,94.88676016873757,240.08812685210867,200.79997752432976,200.79997752432976,-36.760617583345024,-36.760617583345024,-36.760617583345024,-36.760617583345024,-36.760617583345024,-36.760617583345024,0.0,0.0,0.0,164.03935994098475
2017-12-17,201.24736719727832,101.76927304102318,256.85206262792263,201.24736719727832,201.24736719727832,-24.622896456108972,-24.622896456108972,-24.622896456108972,-24.622896456108972,-24.622896456108972,-24.622896456108972,0.0,0.0,0.0,176.62447074116935
2017-12-18,201.69475687022685,148.9072806577307,297.92459050461366,201.69475687022685,201.69475687022685,21.636488223390568,21.636488223390568,21.636488223390568,21.636488223390568,21.636488223390568,21.636488223390568,0.0,0.0,0.0,223.3312450936174
2017-12-19,202.14214654317544,148.74694431999524,307.3575632875965,202.14214654317544,202.14214654317544,19.320975719628866,19.320975719628866,19.320975719628866,19.320975719628866,19.320975719628866,19.320975719628866,0.0,0.0,0.0,221.46312226280432
2017-12-20,202.58953621612403,139.97990656368736,293.1195866685427,202.58953621612403,202.58953621612403,14.139579247713138,14.139579247713138,14.139579247713138,14.139579247713138,14.139579247713138,14.139579247713138,0.0,0.0,0.0,216.72911546383716
2017-12-21,203.0369258890726,129.43838705485973,290.9491123774939,203.0369258890726,203.0369258890726,7.164569184996377,7.164569184996377,7.164569184996377,7.164569184996377,7.164569184996377,7.164569184996377,0.0,0.0,0.0,210.20149507406896
2017-12-22,203.48431556202112,129.60563104862968,282.00931257607584,203.48431556202112,203.48431556202112,-0.8780983363806081,-0.8780983363806081,-0.8780983363806081,-0.8780983363806081,-0.8780983363806081,-0.8780983363806081,0.0,0.0,0.0,202.6062172256405
