ds,yhat,yhat_lower,yhat_upper,category
2017-03-25,5.339148564024999,-7.428226990961869,18.85631134908829,bed_bath_table
2017-03-26,6.295768365397076,-7.615643601493687,19.628673164808998,bed_bath_table
2017-03-27,10.468047473206944,-2.2791510333011753,24.90942862245677,bed_bath_table
2017-03-28,10.597554719638651,-3.053023597323199,23.33577951267053,bed_bath_table
2017-03-29,10.044731887853988,-3.684512755008428,23.72470839184812,bed_bath_table
2017-03-30,9.10806633121835,-3.200839730665537,22.050613587007874,bed_bath_table
2017-03-31,8.138141951716221,-4.339165322490512,21.39346661270827,bed_bath_table
2017-04-01,5.756357899296131,-7.132909003669886,17.905574014434787,bed_bath_table
2017-04-02,6.712977700398573,-6.84845885844058,18.66246328472055,bed_bath_table
2017-04-03,10.885256808213303,-3.461693716519567,23.998015355520003,bed_bath_table
2017-04-04,11.014764054641855,-1.1594747133730625,24.500433296069918,bed_bath_table
2017-04-05,10.46194122285801,-2.7147444243759997,22.395390001539962,bed_bath_table
2017-04-06,9.525275666222527,-3.7624882961691486,21.965123555292994,bed_bath_table
2017-04-07,8.555351286722896,-5.516972846617358,21.928199014980855,bed_bath_table
2017-04-08,6.173567234297199,-6.9190701332376054,19.45117309243711,bed_bath_table
2017-04-09,7.130187035404495,-5.478236657215871,20.68555149004151,bed_bath_table
2017-04-10,11.30246614321408,-2.461049712196591,23.205585457439216,bed_bath_table
2017-04-11,11.431973389645051,-1.600413132676876,24.923999966221288,bed_bath_table
2017-04-12,10.87915055786212,-2.7024002819815087,23.73052555594641,bed_bath_table
2017-04-13,9.942485001225537,-4.049270067755644,22.212271741927083,bed_bath_table
2017-04-14,8.972560621727013,-3.550166055403467,22.5825023241719,bed_bath_table
2017-04-15,6.590776567831231,-5.851768683511177,19.974127518615877,bed_bath_table
2017-04-16,7.547396367473297,-4.091940030099446,21.65493598905002,bed_bath_table
2017-04-17,11.719675473805797,-2.5069853344402673,24.288168470896313,bed_bath_table
2017-04-18,11.84918271877157,-0.04362552297096496,23.515248771109363,bed_bath_table
2017-04-19,11.29635988551771,-1.3686774352311948,25.16259762450503,bed_bath_table
2017-04-20,10.359694327414248,-2.9317273287588193,23.01093041524267,bed_bath_table
2017-04-21,9.389769946443332,-3.4760476701547014,22.20653612390334,bed_bath_table
2017-04-22,7.007985892547147,-6.300026630608395,20.681261182574183,bed_bath_table
2017-04-23,7.964605692182493,-5.3605000340571145,21.264334438789326,bed_bath_table
2017-04-24,12.136884798524347,-0.019036714402574498,25.4109129735942,bed_bath_table
2017-04-25,12.266392043487244,-0.2134272781624266,25.052969547857035,bed_bath_table
2017-04-26,11.713569210233027,-1.499147854524583,24.83560057756274,bed_bath_table
2017-04-27,10.776903652128714,-2.498523904746021,23.683757337995615,bed_bath_table
2017-04-28,9.806979271162206,-3.0639530000893247,23.92098459183698,bed_bath_table
2017-04-29,7.425195217265532,-5.695941817144866,19.900300784859308,bed_bath_table
2017-04-30,8.381815016902866,-4.212182838020439,21.51004642941907,bed_bath_table
2017-05-01,12.554094123242907,-1.0196068595333647,24.78440220059029,bed_bath_table
2017-05-02,12.683601368202918,-0.21573099017333128,26.32889397732496,bed_bath_table
2017-05-03,12.130778534948337,-1.977059209514811,24.349837234180267,bed_bath_table
2017-05-04,11.194112974814598,-1.8545031696382133,23.10661494978406,bed_bath_table
2017-05-05,10.224188591809707,-2.620282001375243,22.82016258103602,bed_bath_table
2017-05-06,7.842404535879373,-4.624996075440615,21.06859369364869,bed_bath_table
2017-05-07,8.799024333479498,-4.129508677557754,21.403389849896833,bed_bath_table
2017-05-08,12.97130343779435,0.12550808741673333,26.707663238811456,bed_bath_table
2017-05-09,13.100810680721525,-0.2234468645278256,26.468139450331464,bed_bath_table
2017-05-10,12.547987845433557,-1.027630366851969,25.206457658420565,bed_bath_table
2017-05-11,11.611322285297069,-1.4405084382226412,25.209579961515985,bed_bath_table
2017-05-12,10.6413979022915,-2.082844297832344,23.439268747470877,bed_bath_table
2017-05-13,8.259613846360644,-4.8009397500103095,20.498545649780095,bed_bath_table
2017-05-14,9.216233643961196,-4.257032807893847,21.842763420710213,bed_bath_table
2017-05-15,13.38851274827673,0.4200285660396964,25.45665435235187,bed_bath_table
2017-05-16,13.518019991204932,1.095397367880037,26.428267550269883,bed_bath_table
2017-05-17,12.965197155917782,-0.6476826968061894,25.926483933544503,bed_bath_table
2017-05-18,12.028531595781448,-1.1420284784689532,24.75688921771384,bed_bath_table
2017-05-19,11.058607212775822,-1.93020695751289,24.0375379008077,bed_bath_table
2017-05-20,8.676823156847032,-4.34549541675387,21.69668575481488,bed_bath_table
2017-05-21,9.633442954447322,-3.3867268292216433,22.960973635315195,bed_bath_table
2017-05-22,13.80572205876189,1.1475337720677212,26.956944290584165,bed_bath_table
2017-05-23,13.935229303291386,0.2481390493435582,26.54915584745267,bed_bath_table
2017-05-24,13.382406469608208,0.7130808597230335,27.256343232774693,bed_bath_table
2017-05-25,12.445740911073832,-0.8620447401648703,25.279003277291544,bed_bath_table
2017-05-26,11.475816529672393,-1.020355494257691,25.246841811100143,bed_bath_table
2017-05-27,9.094032475346237,-4.66498806291411,22.423120089401127,bed_bath_table
2017-05-28,10.050652274551787,-3.542352450469868,22.444646907840585,bed_bath_table
2017-05-29,14.222931380469847,1.9756199564932226,27.848570877877606,bed_bath_table
2017-05-30,14.352438624996465,1.6636021972293058,26.994024069330106,bed_bath_table
2017-05-31,13.799615791315727,0.2305741216450948,26.59436772181314,bed_bath_table
2017-06-01,12.862950232779607,0.721456486319284,25.993183421095868,bed_bath_table
2017-06-02,11.893025851378113,-0.945631691137028,25.63015873018823,bed_bath_table
2017-06-03,9.511241797056675,-4.4829139796646365,21.935244601178155,bed_bath_table
2017-06-04,10.467861596259313,-2.953581503214738,22.966727740993832,bed_bath_table
2017-06-05,14.640140702170818,1.993459979621572,29.111093218623537,bed_bath_table
2017-06-06,14.769647946703051,2.1498175336143257,28.244622925828807,bed_bath_table
2017-06-07,14.216825113019539,0.7085754265194067,26.896030258812846,bed_bath_table
2017-06-08,13.280159554485383,-0.07056207185092304,25.479728753499842,bed_bath_table
2017-06-09,12.310235173081306,-1.5327873098120353,24.76469134190908,bed_bath_table
2017-06-10,9.928451118761814,-3.1709798237518494,22.693269636219096,bed_bath_table
2017-06-11,10.885070891614529,-2.0468234097850706,24.64775660799826,bed_bath_table
2017-06-12,15.057349971183006,2.183567810226064,28.47896702116702,bed_bath_table
2017-06-13,15.18685718936447,2.6164540891654298,27.257982073647,bed_bath_table
2017-06-14,14.634034329333614,2.1100733106153915,27.32210331562903,bed_bath_table
2017-06-15,13.697368744451731,1.2328740514564727,26.386445850663485,bed_bath_table
2017-06-16,12.727444336704787,-0.5413738806728781,25.775224574477885,bed_bath_table
2017-06-17,10.345660256031925,-3.2847725907255096,23.076454824789593,bed_bath_table
2017-06-18,11.302280028884594,-1.9341400710975674,23.7244642552753,bed_bath_table
2017-06-19,15.474559108455761,2.8686295980327547,28.536403970688912,bed_bath_table
2017-06-20,15.604066326635849,2.2977580684337706,28.280402873492186,bed_bath_table
2017-06-21,15.051243466605928,1.237655503136066,27.810790321928582,bed_bath_table
2017-06-22,14.114577881721134,-0.2560192003228093,26.611130697399336,bed_bath_table
2017-06-23,13.144653473972772,0.545173839751083,26.44460668430918,bed_bath_table
2017-06-24,10.762869393299386,-1.9836825851746465,22.431362061521455,bed_bath_table
2017-06-25,11.719489166159157,-0.3724436246601556,25.02288293867004,bed_bath_table
2017-06-26,15.89176824572851,1.9439615412635867,29.314994045283925,bed_bath_table
2017-06-27,16.021275463907777,2.5736141654559064,29.146914552670335,bed_bath_table
2017-06-28,15.468452603875438,2.3926813567135934,28.21696221850783,bed_bath_table
2017-06-29,14.531787018993612,1.5057365310393387,27.330654768325605,bed_bath_table
2017-06-30,13.561862615263625,1.3297320529036891,27.380780692145805,bed_bath_table
2017-07-01,11.180078538617899,-0.9997966483200472,23.367717567805045,bed_bath_table
2017-07-02,12.136698315495673,-0.7834526908746282,25.909146387248597,bed_bath_table
2017-07-03,16.308977399085776,3.041764508150374,29.31665880739855,bed_bath_table
2017-07-04,16.438484621291742,2.9256640957687705,29.40620418910371,bed_bath_table
2017-07-05,15.8856617652831,3.300917676324178,28.99082552470991,bed_bath_table
2017-07-06,14.948996184422395,1.9610967287884375,28.238207925526986,bed_bath_table
2017-07-07,13.979071780699375,1.4726301182733885,26.248490060480865,bed_bath_table
2017-07-08,11.59728770404795,-1.5495893288646678,24.655113356441547,bed_bath_table
2017-07-09,12.553907480928116,-0.06890768340780579,26.00941584116204,bed_bath_table
2017-07-10,16.726186564520052,3.7847791851095307,29.213867153191757,bed_bath_table
2017-07-11,16.855693786721464,3.839815035438883,30.36304828646,bed_bath_table
2017-07-12,16.30287093071183,2.2035551885147826,29.39459245064164,bed_bath_table
2017-07-13,15.366205349851928,2.80185078356585,28.832475369701182,bed_bath_table
2017-07-14,14.396280946130013,2.275771673630727,27.820336442884837,bed_bath_table
2017-07-15,12.01449686947819,-1.0864857294022634,25.095527754741234,bed_bath_table
2017-07-16,12.971116646362809,-0.34098859815252547,25.818582980919896,bed_bath_table
2017-07-17,17.143395729945947,3.6403905360630406,29.19182756641663,bed_bath_table
2017-07-18,17.272902952153245,4.4809838097252275,31.25765700020977,bed_bath_table
2017-07-19,16.720080003627967,5.158870066894327,29.668781249371534,bed_bath_table
2017-07-20,15.783414330250013,2.574269741912982,28.387438279725583,bed_bath_table
2017-07-21,14.813489834009207,2.406103977375619,28.499673510589442,bed_bath_table
2017-07-22,12.431705664843209,-1.7212596190384561,25.398502012010614,bed_bath_table
2017-07-23,13.388325349211476,0.571694286998223,25.979401266274778,bed_bath_table
2017-07-24,17.56060434027681,5.184229990437714,30.076375786743633,bed_bath_table
2017-07-25,17.690111469969104,4.614694920839966,30.14785740397813,bed_bath_table
2017-07-26,17.13728852144346,4.385406147961752,30.074577991782657,bed_bath_table
2017-07-27,16.20062284806466,3.263391092203311,28.936578246640835,bed_bath_table
2017-07-28,15.230698351825705,2.300951259553384,29.15536683003461,bed_bath_table
2017-07-29,12.848914182661776,-0.4269230391477336,25.404883961283858,bed_bath_table
2017-07-30,13.805533867025357,1.174135199920705,26.555560771278355,bed_bath_table
2017-07-31,17.977812858094147,5.190827803577101,31.32690964869625,bed_bath_table
2017-08-01,18.107319987784685,5.85297158437765,30.225222461158076,bed_bath_table
2017-08-02,17.554497039258955,4.1172315418058645,29.449375332067213,bed_bath_table
2017-08-03,16.61783136588652,3.51429201488385,28.863148602476542,bed_bath_table
2017-08-04,15.647906869642231,2.5882701954584446,28.59184464803005,bed_bath_table
2017-08-05,13.266122700475226,1.3515436327171526,26.00215189111858,bed_bath_table
2017-08-06,14.22274238484366,0.7024787452336643,26.435691362108884,bed_bath_table
2017-08-07,18.395021377037672,4.39258361159453,30.775023037093366,bed_bath_table
2017-08-08,18.524528507852914,5.575665803044391,31.885842585924614,bed_bath_table
2017-08-09,17.97170556045491,5.106110242509637,32.12805165485351,bed_bath_table
2017-08-10,17.03503988820591,3.890240165110327,30.447217630825055,bed_bath_table
2017-08-11,16.06511539308966,2.159123677063731,28.565290933600075,bed_bath_table
2017-08-12,13.683331225048436,-0.027615015546055187,26.51831416870591,bed_bath_table
2017-08-13,14.63995091054526,2.2094869111896003,27.672407297959097,bed_bath_table
2017-08-14,18.812229902735528,4.657486915717753,31.94108879442985,bed_bath_table
2017-08-15,18.941737033553576,5.9612017484807085,33.028338248004616,bed_bath_table
2017-08-16,18.388914086154607,5.270929824194856,31.359223558800984,bed_bath_table
2017-08-17,17.45224841390576,4.313576684342179,30.49351110203981,bed_bath_table
2017-08-18,16.482323918789454,3.2371497677555343,29.49591482936565,bed_bath_table
2017-08-19,14.100539750745178,0.9549393235105466,27.653306346252794,bed_bath_table
2017-08-20,15.05715943623351,2.2478643860006504,26.872632994123133,bed_bath_table
2017-08-21,19.22943842843616,5.91308269858225,31.505465064381614,bed_bath_table
2017-08-22,19.358945559252724,5.993595224969116,32.60326839911845,bed_bath_table
2017-08-23,18.806122611853397,5.905295025205043,32.679522402897604,bed_bath_table
2017-08-24,17.869456939603705,4.676118554048956,31.481375781341107,bed_bath_table
2017-08-25,16.89953244448927,3.6424680197428243,29.80530023642569,bed_bath_table
2017-08-26,14.517748266716916,2.2297916285512627,28.02743897983485,bed_bath_table
2017-08-27,15.474367942469556,1.9266158427057585,28.724308032148553,bed_bath_table
2017-08-28,19.646646924939862,6.390396310000868,32.777414084073534,bed_bath_table
2017-08-29,19.77615404602077,7.100058564358107,33.162922031287046,bed_bath_table
2017-08-30,19.223331088889214,7.373791976990843,32.897625121702255,bed_bath_table
2017-08-31,18.286665406907645,5.201586844276109,30.228564964794213,bed_bath_table
2017-09-01,17.31674090205963,3.878492917835756,30.135631406451107,bed_bath_table
2017-09-02,14.934956724284225,2.2623175077444513,28.186124107914722,bed_bath_table
2017-09-03,15.891576400041721,3.965384787202916,29.532828544090776,bed_bath_table
2017-09-04,20.06385538251106,6.611412658195322,32.459651289634216,bed_bath_table
2017-09-05,20.193362503592,7.564152046067767,34.425504718365666,bed_bath_table
2017-09-06,19.64053954646056,6.532736670549258,32.89735200366784,bed_bath_table
2017-09-07,18.703873864478062,6.060209939228193,30.760361836893136,bed_bath_table
2017-09-08,17.733949359627463,4.342333531344891,31.392103395609816,bed_bath_table
2017-09-09,15.352165181851536,2.08785323437087,29.038176531215584,bed_bath_table
2017-09-10,16.30878485760946,4.07501870684361,29.293156218384603,bed_bath_table
2017-09-11,20.48106384007808,7.407047115647453,33.42062699217015,bed_bath_table
2017-09-12,20.61057096116172,7.537989227395461,34.03780322373064,bed_bath_table
2017-09-13,20.057748004030824,6.292508640207375,34.00694951854376,bed_bath_table
2017-09-14,19.12108232204848,6.235249565711254,32.91021795443001,bed_bath_table
2017-09-15,18.151157815770066,5.105540346224761,31.386017719482734,bed_bath_table
2017-09-16,15.769373636573562,3.153638027828195,28.566284487842037,bed_bath_table
2017-09-17,16.725993310896097,2.634849899227681,29.631230468811466,bed_bath_table
2017-09-18,20.898272291939644,7.38013893836547,33.724042764874035,bed_bath_table
2017-09-19,21.02777941159237,7.432068178314377,34.339849648111404,bed_bath_table
2017-09-20,20.474956453033624,6.838743525700725,33.742100499249254,bed_bath_table
2017-09-21,19.538290769623426,6.495611070488636,33.117947452288135,bed_bath_table
2017-09-22,18.568366263348672,5.671802899881977,31.441180620046268,bed_bath_table
2017-09-23,16.18658208414656,2.7960006092750387,29.71006086950654,bed_bath_table
2017-09-24,17.143201758476213,3.5410151861274732,30.176977874676663,bed_bath_table
2017-09-25,21.315480739517934,8.781377918793385,34.561748112324516,bed_bath_table
2017-09-26,21.444987859167775,7.45299749050057,33.903477063991346,bed_bath_table
2017-09-27,20.892164900611483,8.244614002644909,33.71492831596373,bed_bath_table
2017-09-28,19.955499217201442,7.35452303601867,33.04369194638937,bed_bath_table
2017-09-29,18.98557471092219,5.7425126518057175,30.779220639049278,bed_bath_table
2017-09-30,16.60379053172487,3.177563173318297,29.50492589387107,bed_bath_table
2017-10-01,17.560410206054062,3.974405328052817,30.32156710079222,bed_bath_table
2017-10-02,21.732689187089242,8.154440438750312,34.74713288399807,bed_bath_table
2017-10-03,21.862196306746757,9.239751277240886,34.579904711910096,bed_bath_table
2017-10-04,21.3093733491508,8.280657366429162,33.73737686627754,bed_bath_table
2017-10-05,20.372707666702375,7.424186703865735,33.27842277885633,bed_bath_table
2017-10-06,19.40278316138582,6.952560337531609,32.37519702498529,bed_bath_table
2017-10-07,17.02099898315381,2.709339415215964,28.83413762053545,bed_bath_table
2017-10-08,17.97761865844433,4.9304804043676596,31.730017356579808,bed_bath_table
2017-10-09,22.14989764044914,8.64899781745063,34.96810984902005,bed_bath_table
2017-10-10,22.279404761065468,8.84720729074864,34.96702874560808,bed_bath_table
2017-10-11,21.72658180346853,9.426484272232711,34.11045833410013,bed_bath_table
2017-10-12,20.789916121022063,7.721973256123459,33.49117498037855,bed_bath_table
2017-10-13,19.81999161571054,8.54605366710767,33.254116833100426,bed_bath_table
2017-10-14,17.438207437473043,3.900882691650561,29.45669002045298,bed_bath_table
2017-10-15,18.394827112768024,5.662159395180839,30.574908861700486,bed_bath_table
2017-10-16,22.567106094769613,9.090718700618515,35.93661579813649,bed_bath_table
2017-10-17,22.696613215384183,9.385908835622567,36.04372976927382,bed_bath_table
2017-10-18,22.143790257789963,9.708317666526447,35.38938535982768,bed_bath_table
2017-10-19,21.207124575340593,7.6004517357384245,33.722637528827995,bed_bath_table
2017-10-20,20.237200070030198,7.510056252680432,32.339330353868554,bed_bath_table
2017-10-21,17.85541589179228,5.902348800935664,30.510306449012738,bed_bath_table
2017-10-22,18.812035567087207,5.2764348269947705,32.025782933765264,bed_bath_table
2017-10-23,22.984314241290164,10.183702183242104,35.43954864602882,bed_bath_table
2017-10-24,23.11382105410259,9.623520279564046,35.94644049785552,bed_bath_table
2017-10-25,22.560997788704626,9.765900639437023,35.97956907621975,bed_bath_table
2017-10-26,21.62433179845308,7.988626913018789,34.898483936209594,bed_bath_table
2017-10-27,20.654406985343215,7.420357338230871,33.803911580494486,bed_bath_table
2017-10-28,18.272622499303576,5.092295614260596,30.861228672948194,bed_bath_table
2017-10-29,19.229241866794965,5.510183294004058,32.52781878262828,bed_bath_table
2017-10-30,23.401520540991612,10.943645671707582,36.63662962563973,bed_bath_table
2017-10-31,23.531027353812043,10.009101981777416,37.103150485063,bed_bath_table
2017-11-01,22.978204088413996,10.074760401542335,36.94178488668304,bed_bath_table
2017-11-02,22.04153809816542,9.079569425264165,35.779883783983635,bed_bath_table
2017-11-03,21.07161328505362,7.9008072120978206,33.142537165712355,bed_bath_table
2017-11-04,18.68982879901336,6.163194605485779,30.50010786524892,bed_bath_table
2017-11-05,19.646448166507138,5.465567853971525,32.713110583069735,bed_bath_table
2017-11-06,23.818726840704223,10.847661233278991,36.70382914539415,bed_bath_table
2017-11-07,23.948233653521775,10.813298150302172,35.82421148025151,bed_bath_table
2017-11-08,23.395410388123363,10.49425575422719,36.35335414279576,bed_bath_table
2017-11-09,22.458744397874685,9.840810134066961,35.33312041062741,bed_bath_table
2017-11-10,21.488819584763988,8.447462153225842,34.06157174057009,bed_bath_table
2017-11-11,19.100418104922472,5.174088704130034,32.73025037337523,bed_bath_table
2017-11-12,20.050420478617582,6.016041754465188,33.43883570643282,bed_bath_table
2017-11-13,24.216082159014235,11.33047564228734,36.7062127224657,bed_bath_table
2017-11-14,24.33897197802955,11.930776412140576,38.25909801961024,bed_bath_table
2017-11-15,23.779531718831212,11.418014157082528,37.26717712208856,bed_bath_table
2017-11-16,22.836248734782576,9.230110681053526,37.216525190657116,bed_bath_table
2017-11-17,21.859706927865773,8.940007809922399,34.81206257629684,bed_bath_table
2017-11-18,19.47130544802373,6.128679149967891,31.70256768343595,bed_bath_table
2017-11-19,20.421307821723705,7.523639138573584,32.12391875144441,bed_bath_table
2017-11-20,24.58696950211521,11.644659442694428,37.099624582746905,bed_bath_table
2017-11-21,24.70985932113322,11.925117257861103,37.707715362293804,bed_bath_table
2017-11-22,24.15041906193452,10.40791182112645,35.802327491534285,bed_bath_table
2017-11-23,23.207136077885036,10.08085870062985,36.48411504532757,bed_bath_table
2017-11-24,22.230594270967554,9.632113253099789,36.395917880814174,bed_bath_table
2017-11-25,19.842192791132767,7.204153559609482,33.55050619256352,bed_bath_table
2017-11-26,20.792195164825394,7.933682029200811,33.69325335636056,bed_bath_table
2017-11-27,24.957856845220356,11.379367898378842,37.39550726830338,bed_bath_table
2017-11-28,25.080746664236617,12.420555005911046,38.0461343557694,bed_bath_table
2017-11-29,24.521306405038736,11.319960397354354,36.972959502481366,bed_bath_table
2017-11-30,23.555251499258546,11.356988005305043,36.51847912660037,bed_bath_table
2017-12-01,22.55593777061122,9.695690230473918,36.7355691708464,bed_bath_table
2017-12-02,20.14476436903922,7.0014090485913165,33.238664386908496,bed_bath_table
2017-12-03,21.071994820996185,7.599406901542864,34.89214431305874,bed_bath_table
2017-12-04,25.214884579667498,12.506911078481696,38.708312656427786,bed_bath_table
2017-12-05,25.315002476950404,12.61281703087174,37.31337717202449,bed_bath_table
2017-12-06,24.732790296021825,11.551082025157536,38.142446754108754,bed_bath_table
2017-12-07,23.766735390241703,11.203810232383136,36.73723800870432,bed_bath_table
2017-12-08,22.76742166159432,8.858740227022018,35.47482791998754,bed_bath_table
2017-12-09,20.35624826002192,7.8616331960088655,33.51786708339752,bed_bath_table
2017-12-10,21.28347871198334,9.026375429625427,33.993859995622564,bed_bath_table
2017-12-11,25.426368470647258,12.481284387695545,37.36521908486048,bed_bath_table
2017-12-12,25.526486367934645,13.051140457246769,37.665591224509804,bed_bath_table
2017-12-13,24.944274187005824,12.16403211377807,38.50263104134834,bed_bath_table
2017-12-14,23.978219281224863,11.69380078317612,36.802025562558654,bed_bath_table
2017-12-15,22.97890555257742,10.639686273958029,36.574000266301375,bed_bath_table
2017-12-16,20.567732151004623,7.644670975109562,33.82914138439023,bed_bath_table
2017-12-17,21.494962602959323,9.066873833551663,34.61955587525098,bed_bath_table
2017-12-18,25.637852361632596,12.034754358695306,38.75107665653027,bed_bath_table
2017-12-19,25.731359904492862,12.512306957747771,38.84175834934617,bed_bath_table
2017-12-20,25.14253736913944,11.635081774129835,36.59717295864041,bed_bath_table
2017-12-21,24.16987210893339,11.229385076105693,37.030999596163845,bed_bath_table
2017-12-22,23.16394802586611,9.705593271732715,35.4338205671202,bed_bath_table
2017-12-23,20.746164269868583,7.714538889425422,33.94197657637882,bed_bath_table
2017-12-24,21.66678436740102,9.126635028654631,34.68635951831509,bed_bath_table
